"Segment","UTMX","UTMY","Sdepth","volume_m","DO","Wtemp","uniqueID","Sdepthm","habitat","paramofinterest","heatcol","habitatword"
"SEVMH",365750,4322250,0,62500,7.99,74.61,"365750 4322250",0,3,3,"#1E90FF","Suitable"
"SEVMH",365750,4322500,0,62500,7.97,74.6,"365750 4322500",0,3,3,"#1E90FF","Suitable"
"SEVMH",365750,4322750,0,62500,7.95,74.58,"365750 4322750",0,3,3,"#1E90FF","Suitable"
"SEVMH",365750,4323000,0,62500,7.92,74.56,"365750 4323000",0,3,3,"#1E90FF","Suitable"
"SEVMH",365750,4323250,0,62500,7.89,74.54,"365750 4323250",0,3,3,"#1E90FF","Suitable"
"SEVMH",365750,4323500,0,62500,7.87,74.52,"365750 4323500",0,3,3,"#1E90FF","Suitable"
"SEVMH",365750,4323750,0,62500,7.84,74.5,"365750 4323750",0,3,3,"#1E90FF","Suitable"
"SEVMH",365750,4324000,0,62500,7.81,74.47,"365750 4324000",0,3,3,"#1E90FF","Suitable"
"SEVMH",365750,4324250,0,62500,7.78,74.45,"365750 4324250",0,3,3,"#1E90FF","Suitable"
"SEVMH",365750,4324500,0,62500,7.75,74.43,"365750 4324500",0,3,3,"#1E90FF","Suitable"
"SEVMH",365750,4324750,0,62500,7.72,74.41,"365750 4324750",0,3,3,"#1E90FF","Suitable"
"SEVMH",365750,4325000,0,62500,7.69,74.38,"365750 4325000",0,3,3,"#1E90FF","Suitable"
"POTMH",366000,4210000,0,1000000,7.68,74,"366000 4210000",0,3,3,"#1E90FF","Suitable"
"POTMH",366000,4211000,0,1000000,7.66,74,"366000 4211000",0,3,3,"#1E90FF","Suitable"
"POTMH",366000,4214000,0,1000000,7.59,74.03,"366000 4214000",0,3,3,"#1E90FF","Suitable"
"POTMH",366000,4215000,0,1000000,7.56,74.04,"366000 4215000",0,3,3,"#1E90FF","Suitable"
"POTMH",366000,4216000,0,1000000,7.53,74.04,"366000 4216000",0,3,3,"#1E90FF","Suitable"
"POTMH",366000,4217000,16.4042,1000000,2.59,76.44,"366000 4217000",5,1,1,"#F9A100","Marginal"
"POTMH",366000,4218000,16.4042,1000000,2.31,76.54,"366000 4218000",5,1,1,"#F9A100","Marginal"
"POTMH",366000,4219000,16.4042,1000000,2.06,76.62,"366000 4219000",5,1,1,"#F9A100","Marginal"
"POTMH",366000,4220000,16.4042,1000000,1.85,76.7,"366000 4220000",5,0,0,"#000000","Unsuitable"
"POTMH",366000,4221000,16.4042,1000000,1.66,76.77,"366000 4221000",5,0,0,"#000000","Unsuitable"
"POTMH",366000,4227000,0,1000000,7.38,74.09,"366000 4227000",0,3,3,"#1E90FF","Suitable"
"PAXMH",366000,4249000,0,250000,6.23,78.61,"366000 4249000",0,3,3,"#1E90FF","Suitable"
"PAXMH",366000,4249500,0,250000,6.23,78.61,"366000 4249500",0,3,3,"#1E90FF","Suitable"
"PAXMH",366000,4250000,0,250000,6.22,78.61,"366000 4250000",0,3,3,"#1E90FF","Suitable"
"PAXMH",366000,4250500,0,250000,6.21,78.6,"366000 4250500",0,3,3,"#1E90FF","Suitable"
"PAXMH",366000,4251000,0,250000,6.19,78.6,"366000 4251000",0,3,3,"#1E90FF","Suitable"
"PAXMH",366000,4251500,0,250000,6.16,78.6,"366000 4251500",0,3,3,"#1E90FF","Suitable"
"PAXMH",366000,4252000,0,250000,6.14,78.59,"366000 4252000",0,3,3,"#1E90FF","Suitable"
"PAXMH",366000,4252500,0,250000,6.06,78.53,"366000 4252500",0,3,3,"#1E90FF","Suitable"
"CB4MH",366000,4288000,0,1000000,7.91,73.42,"366000 4288000",0,3,3,"#1E90FF","Suitable"
"CB4MH",366000,4289000,0,1000000,7.84,73.34,"366000 4289000",0,3,3,"#1E90FF","Suitable"
"CB4MH",366000,4290000,0,1000000,7.64,73.08,"366000 4290000",0,3,3,"#1E90FF","Suitable"
"CB4MH",366000,4291000,0,1000000,7.59,73.01,"366000 4291000",0,3,3,"#1E90FF","Suitable"
"CB4MH",366000,4292000,0,1000000,7.53,72.93,"366000 4292000",0,3,3,"#1E90FF","Suitable"
"WSTMH",366000,4299250,0,62500,7.52,72.04,"366000 4299250",0,3,3,"#1E90FF","Suitable"
"WSTMH",366000,4299500,0,62500,7.52,72,"366000 4299500",0,3,3,"#1E90FF","Suitable"
"WSTMH",366000,4299750,0,62500,7.51,71.96,"366000 4299750",0,3,3,"#1E90FF","Suitable"
"WSTMH",366000,4301500,0,62500,7.5,71.85,"366000 4301500",0,3,3,"#1E90FF","Suitable"
"RHDMH",366000,4304750,0,62500,7.5,72.83,"366000 4304750",0,3,3,"#1E90FF","Suitable"
"RHDMH",366000,4305000,0,62500,7.5,72.84,"366000 4305000",0,3,3,"#1E90FF","Suitable"
"SOUMH",366000,4309500,0,62500,7.47,73.55,"366000 4309500",0,3,3,"#1E90FF","Suitable"
"SOUMH",366000,4311000,0,62500,7.48,73.55,"366000 4311000",0,3,3,"#1E90FF","Suitable"
"SOUMH",366000,4311250,0,62500,7.47,73.55,"366000 4311250",0,3,3,"#1E90FF","Suitable"
"SOUMH",366000,4311500,0,62500,7.46,73.55,"366000 4311500",0,3,3,"#1E90FF","Suitable"
"SOUMH",366000,4312000,0,62500,7.43,73.54,"366000 4312000",0,3,3,"#1E90FF","Suitable"
"SOUMH",366000,4312250,11.48294,62500,1.88,74.85,"366000 4312250",3.5,0,0,"#000000","Unsuitable"
"SEVMH",366000,4321750,0,62500,8.06,74.67,"366000 4321750",0,3,3,"#1E90FF","Suitable"
"SEVMH",366000,4322000,0,62500,8.04,74.65,"366000 4322000",0,3,3,"#1E90FF","Suitable"
"SEVMH",366000,4322250,0,62500,8.02,74.63,"366000 4322250",0,3,3,"#1E90FF","Suitable"
"SEVMH",366000,4322500,0,62500,8,74.62,"366000 4322500",0,3,3,"#1E90FF","Suitable"
"SEVMH",366000,4322750,0,62500,7.97,74.6,"366000 4322750",0,3,3,"#1E90FF","Suitable"
"SEVMH",366000,4323000,0,62500,7.94,74.57,"366000 4323000",0,3,3,"#1E90FF","Suitable"
"SEVMH",366000,4323250,0,62500,7.91,74.55,"366000 4323250",0,3,3,"#1E90FF","Suitable"
"SEVMH",366000,4323500,0,62500,7.88,74.53,"366000 4323500",0,3,3,"#1E90FF","Suitable"
"SEVMH",366000,4323750,0,62500,7.85,74.51,"366000 4323750",0,3,3,"#1E90FF","Suitable"
"SEVMH",366000,4324000,0,62500,7.82,74.48,"366000 4324000",0,3,3,"#1E90FF","Suitable"
"SEVMH",366000,4324250,0,62500,7.79,74.46,"366000 4324250",0,3,3,"#1E90FF","Suitable"
"SEVMH",366000,4324500,0,62500,7.76,74.44,"366000 4324500",0,3,3,"#1E90FF","Suitable"
"SEVMH",366000,4324750,0,62500,7.73,74.41,"366000 4324750",0,3,3,"#1E90FF","Suitable"
"SEVMH",366000,4325000,0,62500,7.7,74.39,"366000 4325000",0,3,3,"#1E90FF","Suitable"
"SEVMH",366000,4325250,0,62500,7.67,74.37,"366000 4325250",0,3,3,"#1E90FF","Suitable"
"PATMH",366000,4334500,0,250000,7.21,72.97,"366000 4334500",0,3,3,"#1E90FF","Suitable"
"PATMH",366000,4342500,6.56168,250000,1.66,75.65,"366000 4342500",2,0,0,"#000000","Unsuitable"
"PATMH",366000,4343000,6.56168,250000,1.67,75.64,"366000 4343000",2,0,0,"#000000","Unsuitable"
"PATMH",366000,4343500,6.56168,250000,1.68,75.63,"366000 4343500",2,0,0,"#000000","Unsuitable"
"PATMH",366000,4344000,6.56168,250000,1.7,75.61,"366000 4344000",2,0,0,"#000000","Unsuitable"
"PATMH",366000,4344500,6.56168,250000,1.72,75.6,"366000 4344500",2,0,0,"#000000","Unsuitable"
"PATMH",366000,4345000,6.56168,250000,1.74,75.58,"366000 4345000",2,0,0,"#000000","Unsuitable"
"PATMH",366000,4345500,6.56168,250000,1.77,75.56,"366000 4345500",2,0,0,"#000000","Unsuitable"
"PATMH",366000,4346000,6.56168,250000,1.79,75.53,"366000 4346000",2,0,0,"#000000","Unsuitable"
"PATMH",366000,4346500,6.56168,250000,1.82,75.51,"366000 4346500",2,0,0,"#000000","Unsuitable"
"WSTMH",366250,4299250,0,62500,7.52,72.03,"366250 4299250",0,3,3,"#1E90FF","Suitable"
"WSTMH",366250,4299500,0,62500,7.51,71.99,"366250 4299500",0,3,3,"#1E90FF","Suitable"
"WSTMH",366250,4299750,0,62500,7.51,71.95,"366250 4299750",0,3,3,"#1E90FF","Suitable"
"WSTMH",366250,4300000,0,62500,7.51,71.91,"366250 4300000",0,3,3,"#1E90FF","Suitable"
"WSTMH",366250,4301000,0,62500,7.5,71.83,"366250 4301000",0,3,3,"#1E90FF","Suitable"
"WSTMH",366250,4301250,0,62500,7.5,71.83,"366250 4301250",0,3,3,"#1E90FF","Suitable"
"RHDMH",366250,4304750,0,62500,7.5,72.85,"366250 4304750",0,3,3,"#1E90FF","Suitable"
"RHDMH",366250,4305000,0,62500,7.5,72.86,"366250 4305000",0,3,3,"#1E90FF","Suitable"
"SOUMH",366250,4310000,0,62500,7.5,73.56,"366250 4310000",0,3,3,"#1E90FF","Suitable"
"SOUMH",366250,4312000,6.56168,62500,2.4,74.83,"366250 4312000",2,1,1,"#F9A100","Marginal"
"SOUMH",366250,4312250,6.56168,62500,2.43,74.82,"366250 4312250",2,1,1,"#F9A100","Marginal"
"SOUMH",366250,4312500,6.56168,62500,2.46,74.8,"366250 4312500",2,1,1,"#F9A100","Marginal"
"SEVMH",366250,4321500,0,62500,8.11,74.71,"366250 4321500",0,3,3,"#1E90FF","Suitable"
"SEVMH",366250,4321750,0,62500,8.09,74.69,"366250 4321750",0,3,3,"#1E90FF","Suitable"
"SEVMH",366250,4322000,0,62500,8.07,74.67,"366250 4322000",0,3,3,"#1E90FF","Suitable"
"SEVMH",366250,4322250,0,62500,8.05,74.65,"366250 4322250",0,3,3,"#1E90FF","Suitable"
"SEVMH",366250,4322500,0,62500,8.02,74.63,"366250 4322500",0,3,3,"#1E90FF","Suitable"
"SEVMH",366250,4322750,0,62500,7.99,74.61,"366250 4322750",0,3,3,"#1E90FF","Suitable"
"SEVMH",366250,4323000,0,62500,7.96,74.59,"366250 4323000",0,3,3,"#1E90FF","Suitable"
"SEVMH",366250,4323250,0,62500,7.93,74.57,"366250 4323250",0,3,3,"#1E90FF","Suitable"
"SEVMH",366250,4323500,0,62500,7.9,74.54,"366250 4323500",0,3,3,"#1E90FF","Suitable"
"SEVMH",366250,4323750,0,62500,7.87,74.52,"366250 4323750",0,3,3,"#1E90FF","Suitable"
"SEVMH",366250,4324000,0,62500,7.84,74.5,"366250 4324000",0,3,3,"#1E90FF","Suitable"
"SEVMH",366250,4324250,0,62500,7.81,74.47,"366250 4324250",0,3,3,"#1E90FF","Suitable"
"PAXMH",366500,4246000,0,250000,6.12,78.68,"366500 4246000",0,3,3,"#1E90FF","Suitable"
"PAXMH",366500,4249000,0,250000,6.26,78.61,"366500 4249000",0,3,3,"#1E90FF","Suitable"
"PAXMH",366500,4249500,0,250000,6.26,78.61,"366500 4249500",0,3,3,"#1E90FF","Suitable"
"PAXMH",366500,4250000,0,250000,6.25,78.61,"366500 4250000",0,3,3,"#1E90FF","Suitable"
"PAXMH",366500,4250500,0,250000,6.23,78.61,"366500 4250500",0,3,3,"#1E90FF","Suitable"
"PAXMH",366500,4251000,0,250000,6.21,78.6,"366500 4251000",0,3,3,"#1E90FF","Suitable"
"PAXMH",366500,4251500,0,250000,6.19,78.6,"366500 4251500",0,3,3,"#1E90FF","Suitable"
"PAXMH",366500,4252000,0,250000,6.16,78.6,"366500 4252000",0,3,3,"#1E90FF","Suitable"
"PAXMH",366500,4252500,0,250000,6.14,78.59,"366500 4252500",0,3,3,"#1E90FF","Suitable"
"WSTMH",366500,4300000,0,62500,7.51,71.9,"366500 4300000",0,3,3,"#1E90FF","Suitable"
"WSTMH",366500,4300250,0,62500,7.51,71.87,"366500 4300250",0,3,3,"#1E90FF","Suitable"
"WSTMH",366500,4300500,0,62500,7.5,71.84,"366500 4300500",0,3,3,"#1E90FF","Suitable"
"WSTMH",366500,4300750,0,62500,7.5,71.83,"366500 4300750",0,3,3,"#1E90FF","Suitable"
"WSTMH",366500,4301000,0,62500,7.5,71.82,"366500 4301000",0,3,3,"#1E90FF","Suitable"
"WSTMH",366500,4302250,0,62500,7.51,71.86,"366500 4302250",0,3,3,"#1E90FF","Suitable"
"RHDMH",366500,4304750,0,62500,7.5,72.88,"366500 4304750",0,3,3,"#1E90FF","Suitable"
"RHDMH",366500,4305000,0,62500,7.5,72.88,"366500 4305000",0,3,3,"#1E90FF","Suitable"
"RHDMH",366500,4305250,0,62500,7.5,72.88,"366500 4305250",0,3,3,"#1E90FF","Suitable"
"RHDMH",366500,4306500,0,62500,7.5,72.83,"366500 4306500",0,3,3,"#1E90FF","Suitable"
"SOUMH",366500,4310250,4.92126,62500,2.91,74.81,"366500 4310250",1.5,1,1,"#F9A100","Marginal"
"SOUMH",366500,4310500,4.92126,62500,2.91,74.81,"366500 4310500",1.5,1,1,"#F9A100","Marginal"
"SOUMH",366500,4311500,0,62500,7.49,73.56,"366500 4311500",0,3,3,"#1E90FF","Suitable"
"SOUMH",366500,4311750,4.92126,62500,2.96,74.77,"366500 4311750",1.5,1,1,"#F9A100","Marginal"
"SOUMH",366500,4312000,4.92126,62500,2.98,74.76,"366500 4312000",1.5,1,1,"#F9A100","Marginal"
"SOUMH",366500,4312250,6.56168,62500,2.4,74.83,"366500 4312250",2,1,1,"#F9A100","Marginal"
"SOUMH",366500,4312500,0,62500,7.43,73.53,"366500 4312500",0,3,3,"#1E90FF","Suitable"
"SOUMH",366500,4312750,4.92126,62500,3.06,74.7,"366500 4312750",1.5,2,2,"#FFFE00","Tolerable"
"SOUMH",366500,4313250,0,62500,7.36,73.51,"366500 4313250",0,3,3,"#1E90FF","Suitable"
"SEVMH",366500,4320500,0,62500,8.2,74.77,"366500 4320500",0,3,3,"#1E90FF","Suitable"
"SEVMH",366500,4321500,0,62500,8.14,74.73,"366500 4321500",0,3,3,"#1E90FF","Suitable"
"SEVMH",366500,4321750,0,62500,8.12,74.71,"366500 4321750",0,3,3,"#1E90FF","Suitable"
"SEVMH",366500,4322000,0,62500,8.1,74.69,"366500 4322000",0,3,3,"#1E90FF","Suitable"
"SEVMH",366500,4322250,0,62500,8.07,74.67,"366500 4322250",0,3,3,"#1E90FF","Suitable"
"SEVMH",366500,4322500,0,62500,8.04,74.65,"366500 4322500",0,3,3,"#1E90FF","Suitable"
"SEVMH",366500,4322750,0,62500,8.01,74.63,"366500 4322750",0,3,3,"#1E90FF","Suitable"
"SEVMH",366500,4323000,0,62500,7.98,74.61,"366500 4323000",0,3,3,"#1E90FF","Suitable"
"SEVMH",366500,4323250,0,62500,7.95,74.58,"366500 4323250",0,3,3,"#1E90FF","Suitable"
"SEVMH",366500,4323500,0,62500,7.92,74.56,"366500 4323500",0,3,3,"#1E90FF","Suitable"
"SEVMH",366500,4323750,0,62500,7.89,74.53,"366500 4323750",0,3,3,"#1E90FF","Suitable"
"SEVMH",366500,4324000,0,62500,7.85,74.51,"366500 4324000",0,3,3,"#1E90FF","Suitable"
"SEVMH",366500,4324250,0,62500,7.82,74.48,"366500 4324250",0,3,3,"#1E90FF","Suitable"
"PATMH",366500,4334500,0,250000,7.21,72.97,"366500 4334500",0,3,3,"#1E90FF","Suitable"
"PATMH",366500,4336000,0,250000,7.26,72.98,"366500 4336000",0,3,3,"#1E90FF","Suitable"
"PATMH",366500,4341500,0,250000,7.34,73,"366500 4341500",0,3,3,"#1E90FF","Suitable"
"PATMH",366500,4342000,0,250000,7.34,73,"366500 4342000",0,3,3,"#1E90FF","Suitable"
"PATMH",366500,4342500,6.56168,250000,1.64,75.66,"366500 4342500",2,0,0,"#000000","Unsuitable"
"PATMH",366500,4343000,6.56168,250000,1.66,75.65,"366500 4343000",2,0,0,"#000000","Unsuitable"
"PATMH",366500,4343500,6.56168,250000,1.67,75.64,"366500 4343500",2,0,0,"#000000","Unsuitable"
"PATMH",366500,4344000,6.56168,250000,1.69,75.62,"366500 4344000",2,0,0,"#000000","Unsuitable"
"PATMH",366500,4344500,6.56168,250000,1.71,75.6,"366500 4344500",2,0,0,"#000000","Unsuitable"
"PATMH",366500,4345000,6.56168,250000,1.73,75.58,"366500 4345000",2,0,0,"#000000","Unsuitable"
"PATMH",366500,4345500,6.56168,250000,1.76,75.56,"366500 4345500",2,0,0,"#000000","Unsuitable"
"PATMH",366500,4346000,6.56168,250000,1.79,75.54,"366500 4346000",2,0,0,"#000000","Unsuitable"
"WSTMH",366750,4299500,0,62500,7.51,71.98,"366750 4299500",0,3,3,"#1E90FF","Suitable"
"WSTMH",366750,4299750,0,62500,7.51,71.94,"366750 4299750",0,3,3,"#1E90FF","Suitable"
"WSTMH",366750,4300000,0,62500,7.51,71.9,"366750 4300000",0,3,3,"#1E90FF","Suitable"
"WSTMH",366750,4300250,0,62500,7.5,71.86,"366750 4300250",0,3,3,"#1E90FF","Suitable"
"WSTMH",366750,4300500,0,62500,7.5,71.84,"366750 4300500",0,3,3,"#1E90FF","Suitable"
"WSTMH",366750,4300750,0,62500,7.5,71.82,"366750 4300750",0,3,3,"#1E90FF","Suitable"
"WSTMH",366750,4301000,0,62500,7.5,71.81,"366750 4301000",0,3,3,"#1E90FF","Suitable"
"WSTMH",366750,4301750,0,62500,7.5,71.82,"366750 4301750",0,3,3,"#1E90FF","Suitable"
"WSTMH",366750,4302000,0,62500,7.5,71.83,"366750 4302000",0,3,3,"#1E90FF","Suitable"
"WSTMH",366750,4302250,0,62500,7.51,71.85,"366750 4302250",0,3,3,"#1E90FF","Suitable"
"WSTMH",366750,4302500,0,62500,7.51,71.87,"366750 4302500",0,3,3,"#1E90FF","Suitable"
"RHDMH",366750,4304750,0,62500,7.5,72.89,"366750 4304750",0,3,3,"#1E90FF","Suitable"
"RHDMH",366750,4305250,0,62500,7.5,72.89,"366750 4305250",0,3,3,"#1E90FF","Suitable"
"RHDMH",366750,4305500,0,62500,7.5,72.88,"366750 4305500",0,3,3,"#1E90FF","Suitable"
"RHDMH",366750,4306000,0,62500,7.5,72.86,"366750 4306000",0,3,3,"#1E90FF","Suitable"
"SOUMH",366750,4310000,4.92126,62500,2.89,74.83,"366750 4310000",1.5,1,1,"#F9A100","Marginal"
"SOUMH",366750,4310250,4.92126,62500,2.89,74.83,"366750 4310250",1.5,1,1,"#F9A100","Marginal"
"SOUMH",366750,4310500,4.92126,62500,2.89,74.83,"366750 4310500",1.5,1,1,"#F9A100","Marginal"
"SOUMH",366750,4311500,4.92126,62500,2.92,74.8,"366750 4311500",1.5,1,1,"#F9A100","Marginal"
"SOUMH",366750,4311750,4.92126,62500,2.94,74.79,"366750 4311750",1.5,1,1,"#F9A100","Marginal"
"SOUMH",366750,4312000,4.92126,62500,2.96,74.77,"366750 4312000",1.5,1,1,"#F9A100","Marginal"
"SOUMH",366750,4312250,4.92126,62500,2.99,74.76,"366750 4312250",1.5,1,1,"#F9A100","Marginal"
"SOUMH",366750,4312500,4.92126,62500,3.01,74.73,"366750 4312500",1.5,2,2,"#FFFE00","Tolerable"
"SOUMH",366750,4313500,0,62500,7.35,73.5,"366750 4313500",0,3,3,"#1E90FF","Suitable"
"SOUMH",366750,4313750,0,62500,7.32,73.49,"366750 4313750",0,3,3,"#1E90FF","Suitable"
"SEVMH",366750,4320500,0,62500,8.24,74.8,"366750 4320500",0,3,3,"#1E90FF","Suitable"
"SEVMH",366750,4321500,0,62500,8.17,74.75,"366750 4321500",0,3,3,"#1E90FF","Suitable"
"SEVMH",366750,4321750,9.84252,62500,3.99,74.57,"366750 4321750",3,2,2,"#FFFE00","Tolerable"
"SEVMH",366750,4322000,0,62500,8.12,74.71,"366750 4322000",0,3,3,"#1E90FF","Suitable"
"SEVMH",366750,4322250,0,62500,8.09,74.69,"366750 4322250",0,3,3,"#1E90FF","Suitable"
"SEVMH",366750,4322500,0,62500,8.06,74.67,"366750 4322500",0,3,3,"#1E90FF","Suitable"
"SEVMH",366750,4322750,0,62500,8.03,74.64,"366750 4322750",0,3,3,"#1E90FF","Suitable"
"SEVMH",366750,4323000,0,62500,8,74.62,"366750 4323000",0,3,3,"#1E90FF","Suitable"
"SEVMH",366750,4323250,0,62500,7.97,74.59,"366750 4323250",0,3,3,"#1E90FF","Suitable"
"SEVMH",366750,4323500,0,62500,7.93,74.57,"366750 4323500",0,3,3,"#1E90FF","Suitable"
"SEVMH",366750,4323750,0,62500,7.9,74.54,"366750 4323750",0,3,3,"#1E90FF","Suitable"
"SEVMH",366750,4324000,0,62500,7.86,74.52,"366750 4324000",0,3,3,"#1E90FF","Suitable"
"MAGMH",366750,4330250,0,62500,7.58,73.83,"366750 4330250",0,3,3,"#1E90FF","Suitable"
"POTMH",367000,4210000,0,1000000,7.71,73.99,"367000 4210000",0,3,3,"#1E90FF","Suitable"
"POTMH",367000,4211000,0,1000000,7.69,74,"367000 4211000",0,3,3,"#1E90FF","Suitable"
"POTMH",367000,4212000,0,1000000,7.67,74,"367000 4212000",0,3,3,"#1E90FF","Suitable"
"POTMH",367000,4213000,0,1000000,7.64,74.01,"367000 4213000",0,3,3,"#1E90FF","Suitable"
"POTMH",367000,4214000,0,1000000,7.61,74.02,"367000 4214000",0,3,3,"#1E90FF","Suitable"
"POTMH",367000,4215000,0,1000000,7.59,74.03,"367000 4215000",0,3,3,"#1E90FF","Suitable"
"POTMH",367000,4216000,16.4042,1000000,3.15,76.24,"367000 4216000",5,2,2,"#FFFE00","Tolerable"
"POTMH",367000,4217000,16.4042,1000000,2.85,76.35,"367000 4217000",5,1,1,"#F9A100","Marginal"
"POTMH",367000,4218000,16.4042,1000000,2.56,76.45,"367000 4218000",5,1,1,"#F9A100","Marginal"
"POTMH",367000,4219000,16.4042,1000000,2.3,76.54,"367000 4219000",5,1,1,"#F9A100","Marginal"
"POTMH",367000,4220000,16.4042,1000000,2.07,76.62,"367000 4220000",5,1,1,"#F9A100","Marginal"
"POTMH",367000,4221000,16.4042,1000000,1.87,76.69,"367000 4221000",5,0,0,"#000000","Unsuitable"
"POTMH",367000,4222000,0,1000000,7.42,74.08,"367000 4222000",0,3,3,"#1E90FF","Suitable"
"PAXMH",367000,4245500,0,250000,6.08,78.71,"367000 4245500",0,3,3,"#1E90FF","Suitable"
"PAXMH",367000,4248500,0,250000,6.27,78.61,"367000 4248500",0,3,3,"#1E90FF","Suitable"
"PAXMH",367000,4249000,0,250000,6.28,78.61,"367000 4249000",0,3,3,"#1E90FF","Suitable"
"PAXMH",367000,4249500,0,250000,6.28,78.61,"367000 4249500",0,3,3,"#1E90FF","Suitable"
"PAXMH",367000,4250000,0,250000,6.26,78.61,"367000 4250000",0,3,3,"#1E90FF","Suitable"
"PAXMH",367000,4250500,0,250000,6.25,78.61,"367000 4250500",0,3,3,"#1E90FF","Suitable"
"PAXMH",367000,4251000,0,250000,6.23,78.61,"367000 4251000",0,3,3,"#1E90FF","Suitable"
"PAXMH",367000,4251500,0,250000,6.2,78.61,"367000 4251500",0,3,3,"#1E90FF","Suitable"
"PAXMH",367000,4252000,0,250000,6.18,78.6,"367000 4252000",0,3,3,"#1E90FF","Suitable"
"PAXMH",367000,4252500,0,250000,6.16,78.6,"367000 4252500",0,3,3,"#1E90FF","Suitable"
"CB4MH",367000,4282000,0,1000000,8.48,73.93,"367000 4282000",0,3,3,"#1E90FF","Suitable"
"CB4MH",367000,4284000,0,1000000,8.3,73.9,"367000 4284000",0,3,3,"#1E90FF","Suitable"
"CB4MH",367000,4285000,0,1000000,8.27,73.9,"367000 4285000",0,3,3,"#1E90FF","Suitable"
"CB4MH",367000,4288000,0,1000000,7.91,73.45,"367000 4288000",0,3,3,"#1E90FF","Suitable"
"CB4MH",367000,4289000,0,1000000,7.83,73.36,"367000 4289000",0,3,3,"#1E90FF","Suitable"
"CB4MH",367000,4290000,0,1000000,7.74,73.25,"367000 4290000",0,3,3,"#1E90FF","Suitable"
"CB4MH",367000,4291000,0,1000000,7.69,73.19,"367000 4291000",0,3,3,"#1E90FF","Suitable"
"CB4MH",367000,4292000,0,1000000,7.52,72.99,"367000 4292000",0,3,3,"#1E90FF","Suitable"
"CB4MH",367000,4293000,0,1000000,7.51,72.96,"367000 4293000",0,3,3,"#1E90FF","Suitable"
"WSTMH",367000,4299500,0,62500,7.51,71.99,"367000 4299500",0,3,3,"#1E90FF","Suitable"
"WSTMH",367000,4299750,0,62500,7.51,71.94,"367000 4299750",0,3,3,"#1E90FF","Suitable"
"WSTMH",367000,4300000,0,62500,7.51,71.9,"367000 4300000",0,3,3,"#1E90FF","Suitable"
"WSTMH",367000,4300500,0,62500,7.5,71.84,"367000 4300500",0,3,3,"#1E90FF","Suitable"
"WSTMH",367000,4300750,0,62500,7.5,71.82,"367000 4300750",0,3,3,"#1E90FF","Suitable"
"WSTMH",367000,4301000,0,62500,7.5,71.8,"367000 4301000",0,3,3,"#1E90FF","Suitable"
"WSTMH",367000,4301250,0,62500,7.5,71.8,"367000 4301250",0,3,3,"#1E90FF","Suitable"
"WSTMH",367000,4301500,0,62500,7.5,71.8,"367000 4301500",0,3,3,"#1E90FF","Suitable"
"WSTMH",367000,4301750,0,62500,7.5,71.81,"367000 4301750",0,3,3,"#1E90FF","Suitable"
"WSTMH",367000,4302000,0,62500,7.5,71.83,"367000 4302000",0,3,3,"#1E90FF","Suitable"
"WSTMH",367000,4302250,0,62500,7.5,71.85,"367000 4302250",0,3,3,"#1E90FF","Suitable"
"WSTMH",367000,4302500,0,62500,7.51,71.87,"367000 4302500",0,3,3,"#1E90FF","Suitable"
"WSTMH",367000,4303000,0,62500,7.51,71.93,"367000 4303000",0,3,3,"#1E90FF","Suitable"
"RHDMH",367000,4304750,0,62500,7.5,72.9,"367000 4304750",0,3,3,"#1E90FF","Suitable"
"RHDMH",367000,4305000,0,62500,7.5,72.9,"367000 4305000",0,3,3,"#1E90FF","Suitable"
"RHDMH",367000,4305250,0,62500,7.5,72.9,"367000 4305250",0,3,3,"#1E90FF","Suitable"
"RHDMH",367000,4305500,0,62500,7.5,72.89,"367000 4305500",0,3,3,"#1E90FF","Suitable"
"RHDMH",367000,4305750,0,62500,7.5,72.87,"367000 4305750",0,3,3,"#1E90FF","Suitable"
"RHDMH",367000,4306000,0,62500,7.5,72.86,"367000 4306000",0,3,3,"#1E90FF","Suitable"
"SOUMH",367000,4310000,0,62500,7.55,73.58,"367000 4310000",0,3,3,"#1E90FF","Suitable"
"SOUMH",367000,4310250,4.92126,62500,2.87,74.84,"367000 4310250",1.5,1,1,"#F9A100","Marginal"
"SOUMH",367000,4310500,4.92126,62500,2.87,74.85,"367000 4310500",1.5,1,1,"#F9A100","Marginal"
"SOUMH",367000,4310750,4.92126,62500,2.87,74.84,"367000 4310750",1.5,1,1,"#F9A100","Marginal"
"SOUMH",367000,4311000,0,62500,7.54,73.58,"367000 4311000",0,3,3,"#1E90FF","Suitable"
"SOUMH",367000,4311250,4.92126,62500,2.89,74.83,"367000 4311250",1.5,1,1,"#F9A100","Marginal"
"SOUMH",367000,4311500,4.92126,62500,2.9,74.82,"367000 4311500",1.5,1,1,"#F9A100","Marginal"
"SOUMH",367000,4311750,4.92126,62500,2.92,74.81,"367000 4311750",1.5,1,1,"#F9A100","Marginal"
"SOUMH",367000,4312000,0,62500,7.5,73.56,"367000 4312000",0,3,3,"#1E90FF","Suitable"
"SOUMH",367000,4312250,0,62500,7.48,73.55,"367000 4312250",0,3,3,"#1E90FF","Suitable"
"SOUMH",367000,4312500,4.92126,62500,3,74.75,"367000 4312500",1.5,2,2,"#FFFE00","Tolerable"
