X,colout,Sdepth,UTMX,UTMY
13834,1.75,14,386000,4245000
13835,1.69,14.5,386000,4245000
13836,1.7,15,386000,4245000
13837,1.7,15.5,386000,4245000
13838,1.7,16,386000,4245000
13839,1.7,16.5,386000,4245000
13840,1.7,17,386000,4245000
13659,7.84,0,385000,4246000
13660,7.77,0.5,385000,4246000
13661,7.5,1,385000,4246000
13662,6.99,1.5,385000,4246000
13663,6.15,2,385000,4246000
13664,5.39,2.5,385000,4246000
13665,4.25,3,385000,4246000
13666,3.02,3.5,385000,4246000
13667,2.84,4,385000,4246000
13668,2.55,4.5,385000,4246000
13669,2.49,5,385000,4246000
13670,2.39,5.5,385000,4246000
13671,2.43,6,385000,4246000
13672,2.5,6.5,385000,4246000
13673,2.39,7,385000,4246000
13674,2.25,7.5,385000,4246000
13675,2.15,8,385000,4246000
13676,2.18,8.5,385000,4246000
13677,2.15,9,385000,4246000
13678,2.13,9.5,385000,4246000
13679,2.08,10,385000,4246000
13680,2.05,10.5,385000,4246000
13681,2.02,11,385000,4246000
13682,1.98,11.5,385000,4246000
13683,1.93,12,385000,4246000
13684,1.88,12.5,385000,4246000
13685,1.84,13,385000,4246000
13686,1.77,13.5,385000,4246000
13687,1.7,14,385000,4246000
13688,1.68,14.5,385000,4246000
13689,1.7,15,385000,4246000
13690,1.7,15.5,385000,4246000
13691,1.7,16,385000,4246000
13692,1.7,16.5,385000,4246000
13693,1.7,17,385000,4246000
13694,1.7,17.5,385000,4246000
13695,1.7,18,385000,4246000
13542,7.92,0,385000,4247000
13543,7.84,0.5,385000,4247000
13544,7.53,1,385000,4247000
13545,6.98,1.5,385000,4247000
13546,6.16,2,385000,4247000
13547,5.43,2.5,385000,4247000
13548,4.37,3,385000,4247000
13549,3.22,3.5,385000,4247000
13550,2.99,4,385000,4247000
13551,2.58,4.5,385000,4247000
13552,2.45,5,385000,4247000
13553,2.32,5.5,385000,4247000
13554,2.34,6,385000,4247000
13555,2.41,6.5,385000,4247000
13556,2.36,7,385000,4247000
13557,2.25,7.5,385000,4247000
13558,2.1,8,385000,4247000
13559,2.09,8.5,385000,4247000
13560,2.04,9,385000,4247000
13561,2.01,9.5,385000,4247000
13562,1.96,10,385000,4247000
13563,1.95,10.5,385000,4247000
13564,1.92,11,385000,4247000
13565,1.88,11.5,385000,4247000
13566,1.84,12,385000,4247000
13567,1.8,12.5,385000,4247000
13568,1.78,13,385000,4247000
13569,1.74,13.5,385000,4247000
13570,1.68,14,385000,4247000
13571,1.68,14.5,385000,4247000
13572,1.7,15,385000,4247000
13573,1.7,15.5,385000,4247000
13574,1.7,16,385000,4247000
13409,8.05,0,384000,4248000
13410,7.96,0.5,384000,4248000
13411,7.59,1,384000,4248000
13412,6.95,1.5,384000,4248000
13413,6.16,2,384000,4248000
13414,5.47,2.5,384000,4248000
13415,4.53,3,384000,4248000
13416,3.5,3.5,384000,4248000
13417,3.19,4,384000,4248000
13418,2.58,4.5,384000,4248000
13419,2.36,5,384000,4248000
13420,2.19,5.5,384000,4248000
13421,2.18,6,384000,4248000
13422,2.27,6.5,384000,4248000
13423,2.32,7,384000,4248000
13424,2.24,7.5,384000,4248000
13425,2.03,8,384000,4248000
13426,1.97,8.5,384000,4248000
13427,1.9,9,384000,4248000
13428,1.86,9.5,384000,4248000
13429,1.81,10,384000,4248000
13430,1.8,10.5,384000,4248000
13431,1.79,11,384000,4248000
13432,1.75,11.5,384000,4248000
13433,1.71,12,384000,4248000
13434,1.68,12.5,384000,4248000
13435,1.7,13,384000,4248000
13436,1.68,13.5,384000,4248000
13437,1.65,14,384000,4248000
13438,1.67,14.5,384000,4248000
13439,1.7,15,384000,4248000
13440,1.7,15.5,384000,4248000
13441,1.7,16,384000,4248000
13442,1.7,16.5,384000,4248000
13299,8.23,0,384000,4249000
13300,8.12,0.5,384000,4249000
13301,7.68,1,384000,4249000
13302,6.96,1.5,384000,4249000
13303,6.18,2,384000,4249000
13304,5.5,2.5,384000,4249000
13305,4.63,3,384000,4249000
13306,3.7,3.5,384000,4249000
13307,3.19,4,384000,4249000
13308,2.44,4.5,384000,4249000
13309,2.18,5,384000,4249000
13310,2,5.5,384000,4249000
13311,1.99,6,384000,4249000
13312,2.11,6.5,384000,4249000
13313,2.23,7,384000,4249000
13314,2.21,7.5,384000,4249000
13315,2.01,8,384000,4249000
13316,1.91,8.5,384000,4249000
13317,1.83,9,384000,4249000
13318,1.77,9.5,384000,4249000
13319,1.73,10,384000,4249000
13320,1.72,10.5,384000,4249000
13321,1.71,11,384000,4249000
13322,1.68,11.5,384000,4249000
13323,1.63,12,384000,4249000
13324,1.62,12.5,384000,4249000
13325,1.65,13,384000,4249000
13326,1.65,13.5,384000,4249000
13327,1.63,14,384000,4249000
13328,1.66,14.5,384000,4249000
13329,1.7,15,384000,4249000
13330,1.7,15.5,384000,4249000
13331,1.7,16,384000,4249000
13154,8.47,0,383000,4250000
13155,8.34,0.5,383000,4250000
13156,7.81,1,383000,4250000
13157,6.98,1.5,383000,4250000
13158,6.18,2,383000,4250000
13159,5.49,2.5,383000,4250000
13160,4.64,3,383000,4250000
13161,3.77,3.5,383000,4250000
13162,3.01,4,383000,4250000
13163,2.1,4.5,383000,4250000
13164,1.78,5,383000,4250000
13165,1.63,5.5,383000,4250000
13166,1.64,6,383000,4250000
13167,1.82,6.5,383000,4250000
13168,2.03,7,383000,4250000
13169,2.12,7.5,383000,4250000
13170,1.99,8,383000,4250000
13171,1.86,8.5,383000,4250000
13172,1.77,9,383000,4250000
13173,1.71,9.5,383000,4250000
13174,1.66,10,383000,4250000
13175,1.64,10.5,383000,4250000
13176,1.64,11,383000,4250000
13177,1.61,11.5,383000,4250000
13178,1.56,12,383000,4250000
13179,1.56,12.5,383000,4250000
13180,1.6,13,383000,4250000
13181,1.62,13.5,383000,4250000
13182,1.61,14,383000,4250000
13183,1.65,14.5,383000,4250000
13184,1.7,15,383000,4250000
13185,1.7,15.5,383000,4250000
13041,8.58,0,383000,4251000
13042,8.44,0.5,383000,4251000
13043,7.87,1,383000,4251000
13044,6.99,1.5,383000,4251000
13045,6.19,2,383000,4251000
13046,5.53,2.5,383000,4251000
13047,4.74,3,383000,4251000
13048,3.95,3.5,383000,4251000
13049,3.07,4,383000,4251000
13050,2.1,4.5,383000,4251000
13051,1.76,5,383000,4251000
13052,1.61,5.5,383000,4251000
13053,1.61,6,383000,4251000
13054,1.8,6.5,383000,4251000
13055,2.04,7,383000,4251000
13056,2.14,7.5,383000,4251000
13057,1.99,8,383000,4251000
13058,1.85,8.5,383000,4251000
13059,1.76,9,383000,4251000
13060,1.68,9.5,383000,4251000
13061,1.63,10,383000,4251000
13062,1.61,10.5,383000,4251000
13063,1.61,11,383000,4251000
13064,1.59,11.5,383000,4251000
13065,1.54,12,383000,4251000
13066,1.54,12.5,383000,4251000
13067,1.58,13,383000,4251000
13068,1.61,13.5,383000,4251000
13069,1.6,14,383000,4251000
13070,1.65,14.5,383000,4251000
13071,1.7,15,383000,4251000
13072,1.7,15.5,383000,4251000
13073,1.7,16,383000,4251000
12922,8.64,0,383000,4252000
12923,8.49,0.5,383000,4252000
12924,7.9,1,383000,4252000
12925,7,1.5,383000,4252000
12926,6.2,2,383000,4252000
12927,5.55,2.5,383000,4252000
12928,4.79,3,383000,4252000
12929,4.04,3.5,383000,4252000
12930,3.1,4,383000,4252000
12931,2.1,4.5,383000,4252000
12932,1.75,5,383000,4252000
12933,1.6,5.5,383000,4252000
12934,1.6,6,383000,4252000
12935,1.8,6.5,383000,4252000
12936,2.05,7,383000,4252000
12937,2.15,7.5,383000,4252000
12938,2,8,383000,4252000
12939,1.85,8.5,383000,4252000
12940,1.75,9,383000,4252000
12941,1.68,9.5,383000,4252000
12942,1.63,10,383000,4252000
12943,1.6,10.5,383000,4252000
12944,1.6,11,383000,4252000
12945,1.58,11.5,383000,4252000
12946,1.53,12,383000,4252000
12947,1.53,12.5,383000,4252000
12948,1.58,13,383000,4252000
12949,1.6,13.5,383000,4252000
12950,1.6,14,383000,4252000
12951,1.65,14.5,383000,4252000
12776,8.63,0,382000,4253000
12777,8.48,0.5,382000,4253000
12778,7.89,1,382000,4253000
12779,7,1.5,382000,4253000
12780,6.2,2,382000,4253000
12781,5.55,2.5,382000,4253000
12782,4.78,3,382000,4253000
12783,4.02,3.5,382000,4253000
12784,3.09,4,382000,4253000
12785,2.1,4.5,382000,4253000
12786,1.75,5,382000,4253000
12787,1.6,5.5,382000,4253000
12788,1.6,6,382000,4253000
12789,1.8,6.5,382000,4253000
12790,2.04,7,382000,4253000
12791,2.14,7.5,382000,4253000
12792,2,8,382000,4253000
12793,1.85,8.5,382000,4253000
12794,1.75,9,382000,4253000
12795,1.67,9.5,382000,4253000
12796,1.63,10,382000,4253000
12797,1.6,10.5,382000,4253000
12798,1.6,11,382000,4253000
12799,1.58,11.5,382000,4253000
12800,1.53,12,382000,4253000
12801,1.53,12.5,382000,4253000
12802,1.58,13,382000,4253000
12803,1.6,13.5,382000,4253000
12645,8.59,0,382000,4254000
12646,8.44,0.5,382000,4254000
12647,7.87,1,382000,4254000
12648,7,1.5,382000,4254000
12649,6.2,2,382000,4254000
12650,5.54,2.5,382000,4254000
12651,4.75,3,382000,4254000
12652,3.97,3.5,382000,4254000
12653,3.07,4,382000,4254000
12654,2.1,4.5,382000,4254000
12655,1.76,5,382000,4254000
12656,1.6,5.5,382000,4254000
12657,1.6,6,382000,4254000
12658,1.79,6.5,382000,4254000
12659,2.03,7,382000,4254000
12660,2.12,7.5,382000,4254000
12661,1.98,8,382000,4254000
12662,1.84,8.5,382000,4254000
12663,1.74,9,382000,4254000
12664,1.67,9.5,382000,4254000
12665,1.62,10,382000,4254000
12666,1.6,10.5,382000,4254000
12667,1.6,11,382000,4254000
12668,1.58,11.5,382000,4254000
12669,1.53,12,382000,4254000
12670,1.53,12.5,382000,4254000
12671,1.58,13,382000,4254000
12672,1.6,13.5,382000,4254000
12673,1.6,14,382000,4254000
12486,8.45,0,381000,4255000
12487,8.31,0.5,381000,4255000
12488,7.79,1,381000,4255000
12489,6.98,1.5,381000,4255000
12490,6.24,2,381000,4255000
12491,5.55,2.5,381000,4255000
12492,4.69,3,381000,4255000
12493,3.87,3.5,381000,4255000
12494,3.01,4,381000,4255000
12495,2.11,4.5,381000,4255000
12496,1.77,5,381000,4255000
12497,1.58,5.5,381000,4255000
12498,1.58,6,381000,4255000
12499,1.76,6.5,381000,4255000
12500,1.97,7,381000,4255000
12501,2.06,7.5,381000,4255000
12502,1.93,8,381000,4255000
12503,1.8,8.5,381000,4255000
12504,1.71,9,381000,4255000
12505,1.65,9.5,381000,4255000
12506,1.6,10,381000,4255000
12507,1.6,10.5,381000,4255000
12508,1.6,11,381000,4255000
12509,1.58,11.5,381000,4255000
12510,1.53,12,381000,4255000
12511,1.54,12.5,381000,4255000
12350,8.33,0,381000,4256000
12351,8.21,0.5,381000,4256000
12352,7.72,1,381000,4256000
12353,6.97,1.5,381000,4256000
12354,6.27,2,381000,4256000
12355,5.56,2.5,381000,4256000
12356,4.63,3,381000,4256000
12357,3.78,3.5,381000,4256000
12358,3.08,4,381000,4256000
12359,2.18,4.5,381000,4256000
12360,1.78,5,381000,4256000
12361,1.56,5.5,381000,4256000
12362,1.56,6,381000,4256000
12363,1.72,6.5,381000,4256000
12364,1.91,7,381000,4256000
12365,1.99,7.5,381000,4256000
12366,1.88,8,381000,4256000
12367,1.76,8.5,381000,4256000
12368,1.68,9,381000,4256000
12369,1.62,9.5,381000,4256000
12370,1.57,10,381000,4256000
12371,1.59,10.5,381000,4256000
12372,1.59,11,381000,4256000
12373,1.57,11.5,381000,4256000
12374,1.53,12,381000,4256000
12375,1.54,12.5,381000,4256000
12376,1.6,13,381000,4256000
12377,1.62,13.5,381000,4256000
12378,1.61,14,381000,4256000
12181,8.07,0,380000,4257000
12182,7.96,0.5,380000,4257000
12183,7.56,1,380000,4257000
12184,6.96,1.5,380000,4257000
12185,6.41,2,380000,4257000
12186,5.72,2.5,380000,4257000
12187,4.72,3,380000,4257000
12188,3.88,3.5,380000,4257000
12189,3.07,4,380000,4257000
12190,2.23,4.5,380000,4257000
12191,1.79,5,380000,4257000
12192,1.5,5.5,380000,4257000
12193,1.5,6,380000,4257000
12194,1.63,6.5,380000,4257000
12195,1.79,7,380000,4257000
12196,1.86,7.5,380000,4257000
12197,1.77,8,380000,4257000
12198,1.67,8.5,380000,4257000
12199,1.6,9,380000,4257000
12200,1.54,9.5,380000,4257000
12201,1.51,10,380000,4257000
12202,1.57,10.5,380000,4257000
12203,1.56,11,380000,4257000
12204,1.55,11.5,380000,4257000
12205,1.51,12,380000,4257000
12206,1.54,12.5,380000,4257000
12207,1.61,13,380000,4257000
12208,1.62,13.5,380000,4257000
12209,1.61,14,380000,4257000
12045,7.89,0,380000,4258000
12046,7.8,0.5,380000,4258000
12047,7.46,1,380000,4258000
12048,6.95,1.5,380000,4258000
12049,6.48,2,380000,4258000
12050,5.77,2.5,380000,4258000
12051,4.7,3,380000,4258000
12052,3.82,3.5,380000,4258000
12053,3.06,4,380000,4258000
12054,2.27,4.5,380000,4258000
12055,1.8,5,380000,4258000
12056,1.45,5.5,380000,4258000
12057,1.45,6,380000,4258000
12058,1.55,6.5,380000,4258000
12059,1.69,7,380000,4258000
12060,1.75,7.5,380000,4258000
12061,1.67,8,380000,4258000
12062,1.59,8.5,380000,4258000
12063,1.52,9,380000,4258000
12064,1.48,9.5,380000,4258000
12065,1.45,10,380000,4258000
12066,1.54,10.5,380000,4258000
12067,1.54,11,380000,4258000
11884,7.69,0,379000,4259000
11885,7.62,0.5,379000,4259000
11886,7.35,1,379000,4259000
11887,6.94,1.5,379000,4259000
11888,6.55,2,379000,4259000
11889,5.83,2.5,379000,4259000
11890,4.69,3,379000,4259000
11891,3.78,3.5,379000,4259000
11892,3.06,4,379000,4259000
11893,2.3,4.5,379000,4259000
11894,1.78,5,379000,4259000
11895,1.37,5.5,379000,4259000
11896,1.36,6,379000,4259000
11897,1.43,6.5,379000,4259000
11898,1.53,7,379000,4259000
11899,1.59,7.5,379000,4259000
11900,1.53,8,379000,4259000
11901,1.47,8.5,379000,4259000
11902,1.41,9,379000,4259000
11903,1.38,9.5,379000,4259000
11904,1.36,10,379000,4259000
11905,1.49,10.5,379000,4259000
11906,1.48,11,379000,4259000
11907,1.47,11.5,379000,4259000
11908,1.46,12,379000,4259000
11721,7.53,0,378000,4260000
11722,7.47,0.5,378000,4260000
11723,7.25,1,378000,4260000
11724,6.92,1.5,378000,4260000
11725,6.6,2,378000,4260000
11726,5.89,2.5,378000,4260000
11727,4.71,3,378000,4260000
11728,3.77,3.5,378000,4260000
11729,3.07,4,378000,4260000
11730,2.33,4.5,378000,4260000
11731,1.75,5,378000,4260000
11732,1.23,5.5,378000,4260000
11733,1.19,6,378000,4260000
11734,1.22,6.5,378000,4260000
11735,1.3,7,378000,4260000
11736,1.36,7.5,378000,4260000
11737,1.31,8,378000,4260000
11738,1.25,8.5,378000,4260000
11739,1.21,9,378000,4260000
11740,1.19,9.5,378000,4260000
11741,1.18,10,378000,4260000
11742,1.43,10.5,378000,4260000
11743,1.42,11,378000,4260000
11744,1.42,11.5,378000,4260000
11745,1.42,12,378000,4260000
11746,1.47,12.5,378000,4260000
11747,1.64,13,378000,4260000
11570,7.44,0,378000,4261000
11571,7.38,0.5,378000,4261000
11572,7.19,1,378000,4261000
11573,6.91,1.5,378000,4261000
11574,6.63,2,378000,4261000
11575,5.93,2.5,378000,4261000
11576,4.71,3,378000,4261000
11577,3.75,3.5,378000,4261000
11578,3.07,4,378000,4261000
11579,2.33,4.5,378000,4261000
11580,1.72,5,378000,4261000
11581,1.18,5.5,378000,4261000
11582,1.14,6,378000,4261000
11583,1.15,6.5,378000,4261000
11584,1.22,7,378000,4261000
11585,1.26,7.5,378000,4261000
11586,1.23,8,378000,4261000
11587,1.18,8.5,378000,4261000
11588,1.15,9,378000,4261000
11589,1.13,9.5,378000,4261000
11590,1.13,10,378000,4261000
11591,1.38,10.5,378000,4261000
11592,1.38,11,378000,4261000
11593,1.38,11.5,378000,4261000
11402,7.12,0,377000,4262000
11403,7.08,0.5,377000,4262000
11404,7,1,377000,4262000
11405,6.88,1.5,377000,4262000
11406,6.75,2,377000,4262000
11407,6.18,2.5,377000,4262000
11408,5.11,3,377000,4262000
11409,4.26,3.5,377000,4262000
11410,3.71,4,377000,4262000
11411,2.36,4.5,377000,4262000
11412,1.68,5,377000,4262000
11413,1.15,5.5,377000,4262000
11414,1.11,6,377000,4262000
11415,1.1,6.5,377000,4262000
11416,1.15,7,377000,4262000
11417,1.19,7.5,377000,4262000
11418,1.16,8,377000,4262000
11419,1.13,8.5,377000,4262000
11420,1.1,9,377000,4262000
11421,1.08,9.5,377000,4262000
11422,1.09,10,377000,4262000
11423,1.32,10.5,377000,4262000
11230,7.11,0,376000,4263000
11232,6.99,1,376000,4263000
11234,6.74,2,376000,4263000
11236,5.23,3,376000,4263000
11238,3.83,4,376000,4263000
11240,1.67,5,376000,4263000
11242,1.11,6,376000,4263000
11244,1.11,7,376000,4263000
11246,1.14,8,376000,4263000
11248,1.08,9,376000,4263000
11250,1.07,10,376000,4263000
11253,7.09,0.5,377000,4263000
11255,6.88,1.5,377000,4263000
11257,6.17,2.5,377000,4263000
11259,4.23,3.5,377000,4263000
11261,2.36,4.5,377000,4263000
11263,1.13,5.5,377000,4263000
11265,1.06,6.5,377000,4263000
11267,1.14,7.5,377000,4263000
11269,1.09,8.5,377000,4263000
11271,1.05,9.5,377000,4263000
11273,1.28,10.5,377000,4263000
11076,7.11,0,376000,4264000
11077,7.07,0.5,376000,4264000
11078,6.98,1,376000,4264000
11079,6.86,1.5,376000,4264000
11080,6.73,2,376000,4264000
11081,6.21,2.5,376000,4264000
11082,5.23,3,376000,4264000
11083,4.39,3.5,376000,4264000
11084,3.79,4,376000,4264000
11085,2.45,4.5,376000,4264000
11086,1.66,5,376000,4264000
11087,1.14,5.5,376000,4264000
11088,1.1,6,376000,4264000
11089,1.07,6.5,376000,4264000
11090,1.09,7,376000,4264000
11091,1.13,7.5,376000,4264000
11092,1.12,8,376000,4264000
11093,1.1,8.5,376000,4264000
11094,1.07,9,376000,4264000
11095,1.05,9.5,376000,4264000
11096,1.06,10,376000,4264000
10919,7.1,0,376000,4265000
10920,7.06,0.5,376000,4265000
10921,6.97,1,376000,4265000
10922,6.85,1.5,376000,4265000
10923,6.72,2,376000,4265000
10924,6.21,2.5,376000,4265000
10925,5.24,3,376000,4265000
10926,4.38,3.5,376000,4265000
10927,3.76,4,376000,4265000
10928,2.49,4.5,376000,4265000
10929,1.64,5,376000,4265000
10930,1.15,5.5,376000,4265000
10931,1.1,6,376000,4265000
10932,1.07,6.5,376000,4265000
10933,1.08,7,376000,4265000
10934,1.12,7.5,376000,4265000
10935,1.12,8,376000,4265000
10936,1.1,8.5,376000,4265000
10937,1.07,9,376000,4265000
10938,1.05,9.5,376000,4265000
10939,1.06,10,376000,4265000
10734,7.06,0,375000,4266000
10736,6.93,1,375000,4266000
10738,6.7,2,375000,4266000
10740,5.46,3,375000,4266000
10742,3.99,4,375000,4266000
10744,1.78,5,375000,4266000
10746,1.18,6,375000,4266000
10748,1.15,7,375000,4266000
10750,1.18,8,375000,4266000
10752,1.13,9,375000,4266000
10754,1.11,10,375000,4266000
10755,7.09,0,376000,4266000
10757,6.96,1,376000,4266000
10759,6.7,2,376000,4266000
10761,5.27,3,376000,4266000
10763,3.74,4,376000,4266000
10765,1.68,5,376000,4266000
10767,1.13,6,376000,4266000
10769,1.1,7,376000,4266000
10771,1.13,8,376000,4266000
10773,1.08,9,376000,4266000
10775,1.07,10,376000,4266000
10562,7.03,0,375000,4267000
10563,6.99,0.5,375000,4267000
10564,6.89,1,375000,4267000
10565,6.79,1.5,375000,4267000
10566,6.68,2,375000,4267000
10567,6.27,2.5,375000,4267000
10568,5.53,3,375000,4267000
10569,4.71,3.5,375000,4267000
10570,3.98,4,375000,4267000
10571,2.93,4.5,375000,4267000
10572,1.88,5,375000,4267000
10573,1.28,5.5,375000,4267000
10574,1.24,6,375000,4267000
10575,1.19,6.5,375000,4267000
10576,1.19,7,375000,4267000
10577,1.24,7.5,375000,4267000
10578,1.24,8,375000,4267000
10579,1.21,8.5,375000,4267000
10580,1.17,9,375000,4267000
10581,1.15,9.5,375000,4267000
10582,1.15,10,375000,4267000
10583,1.2,10.5,375000,4267000
10394,7.01,0,375000,4268000
10396,6.86,1,375000,4268000
10398,6.65,2,375000,4268000
10400,5.61,3,375000,4268000
10402,4,4,375000,4268000
10404,1.98,5,375000,4268000
10406,1.29,6,375000,4268000
10408,1.24,7,375000,4268000
10410,1.29,8,375000,4268000
10412,1.22,9,375000,4268000
10414,1.19,10,375000,4268000
10416,1.2,11,375000,4268000
10227,7,0,375000,4269000
10228,6.96,0.5,375000,4269000
10229,6.86,1,375000,4269000
10230,6.75,1.5,375000,4269000
10231,6.65,2,375000,4269000
10232,6.27,2.5,375000,4269000
10233,5.61,3,375000,4269000
10234,4.79,3.5,375000,4269000
10235,4,4,375000,4269000
10236,3.12,4.5,375000,4269000
10237,1.99,5,375000,4269000
10238,1.34,5.5,375000,4269000
10239,1.29,6,375000,4269000
10240,1.24,6.5,375000,4269000
10241,1.24,7,375000,4269000
10242,1.29,7.5,375000,4269000
10243,1.29,8,375000,4269000
10244,1.27,8.5,375000,4269000
10245,1.22,9,375000,4269000
10246,1.19,9.5,375000,4269000
10247,1.19,10,375000,4269000
10248,1.2,10.5,375000,4269000
10249,1.2,11,375000,4269000
10063,7.04,0,375000,4270000
10064,6.99,0.5,375000,4270000
10065,6.89,1,375000,4270000
10066,6.79,1.5,375000,4270000
10067,6.67,2,375000,4270000
10068,6.27,2.5,375000,4270000
10069,5.53,3,375000,4270000
10070,4.7,3.5,375000,4270000
10071,3.97,4,375000,4270000
10072,2.94,4.5,375000,4270000
10073,1.88,5,375000,4270000
10074,1.29,5.5,375000,4270000
10075,1.24,6,375000,4270000
10076,1.19,6.5,375000,4270000
10077,1.19,7,375000,4270000
10078,1.24,7.5,375000,4270000
10079,1.24,8,375000,4270000
10080,1.21,8.5,375000,4270000
10081,1.17,9,375000,4270000
10082,1.15,9.5,375000,4270000
10083,1.15,10,375000,4270000
9897,7.07,0,375000,4271000
9898,7.03,0.5,375000,4271000
9899,6.94,1,375000,4271000
9900,6.82,1.5,375000,4271000
9901,6.69,2,375000,4271000
9902,6.26,2.5,375000,4271000
9903,5.44,3,375000,4271000
9904,4.6,3.5,375000,4271000
9905,3.93,4,375000,4271000
9906,2.73,4.5,375000,4271000
9907,1.76,5,375000,4271000
9908,1.22,5.5,375000,4271000
9909,1.17,6,375000,4271000
9910,1.12,6.5,375000,4271000
9911,1.13,7,375000,4271000
9912,1.17,7.5,375000,4271000
9913,1.16,8,375000,4271000
9914,1.15,8.5,375000,4271000
9915,1.11,9,375000,4271000
9916,1.1,9.5,375000,4271000
9917,1.1,10,375000,4271000
9728,7.07,0.5,375000,4272000
9730,6.85,1.5,375000,4272000
9732,6.24,2.5,375000,4272000
9734,4.48,3.5,375000,4272000
9736,2.55,4.5,375000,4272000
9738,1.17,5.5,375000,4272000
9740,1.07,6.5,375000,4272000
9742,1.1,7.5,375000,4272000
9744,1.08,8.5,375000,4272000
9746,1.05,9.5,375000,4272000
9575,7.08,0,375000,4273000
9576,7.04,0.5,375000,4273000
9577,6.91,1,375000,4273000
9578,6.67,1.5,375000,4273000
9579,6.27,2,375000,4273000
9580,5.54,2.5,375000,4273000
9581,4.51,3,375000,4273000
9582,3.59,3.5,375000,4273000
9583,3.73,4,375000,4273000
9584,2.4,4.5,375000,4273000
9585,1.59,5,375000,4273000
9586,1.13,5.5,375000,4273000
9587,1.06,6,375000,4273000
9588,1.02,6.5,375000,4273000
9589,1.02,7,375000,4273000
9590,1.04,7.5,375000,4273000
9591,1.03,8,375000,4273000
9592,1.03,8.5,375000,4273000
9593,1.01,9,375000,4273000
9447,7.08,0,376000,4274000
9448,7.04,0.5,376000,4274000
9449,6.89,1,376000,4274000
9450,6.61,1.5,376000,4274000
9451,6.09,2,376000,4274000
9452,5.25,2.5,376000,4274000
9453,4.19,3,376000,4274000
9454,3.27,3.5,376000,4274000
9455,3.34,4,376000,4274000
9456,2.23,4.5,376000,4274000
9457,1.5,5,376000,4274000
9458,1.09,5.5,376000,4274000
9459,1,6,376000,4274000
9460,0.96,6.5,376000,4274000
9461,0.96,7,376000,4274000
9462,0.95,7.5,376000,4274000
9463,0.94,8,376000,4274000
9464,0.95,8.5,376000,4274000
9465,0.95,9,376000,4274000
9466,0.95,9.5,376000,4274000
9467,0.97,10,376000,4274000
9468,1.01,10.5,376000,4274000
9469,1.02,11,376000,4274000
9470,1.03,11.5,376000,4274000
9471,1.06,12,376000,4274000
9472,1.27,12.5,376000,4274000
9473,1.04,13,376000,4274000
9301,7.08,0,376000,4275000
9302,7.04,0.5,376000,4275000
9303,6.89,1,376000,4275000
9304,6.57,1.5,376000,4275000
9305,5.98,2,376000,4275000
9306,5.08,2.5,376000,4275000
9307,4.02,3,376000,4275000
9308,3.09,3.5,376000,4275000
9309,3.07,4,376000,4275000
9310,2.12,4.5,376000,4275000
9311,1.45,5,376000,4275000
9312,1.06,5.5,376000,4275000
9313,0.95,6,376000,4275000
9314,0.9,6.5,376000,4275000
9315,0.89,7,376000,4275000
9316,0.86,7.5,376000,4275000
9317,0.85,8,376000,4275000
9318,0.87,8.5,376000,4275000
9319,0.88,9,376000,4275000
9320,0.9,9.5,376000,4275000
9321,0.92,10,376000,4275000
9322,0.94,10.5,376000,4275000
9323,0.97,11,376000,4275000
9324,0.98,11.5,376000,4275000
9160,7.08,0,376000,4276000
9161,7.05,0.5,376000,4276000
9162,6.9,1,376000,4276000
9163,6.58,1.5,376000,4276000
9164,6,2,376000,4276000
9165,5.14,2.5,376000,4276000
9166,4.13,3,376000,4276000
9167,3.24,3.5,376000,4276000
9168,2.78,4,376000,4276000
9169,2.04,4.5,376000,4276000
9170,1.4,5,376000,4276000
9171,1.05,5.5,376000,4276000
9172,0.93,6,376000,4276000
9173,0.88,6.5,376000,4276000
9174,0.86,7,376000,4276000
9175,0.81,7.5,376000,4276000
9176,0.8,8,376000,4276000
9177,0.83,8.5,376000,4276000
9178,0.85,9,376000,4276000
9179,0.87,9.5,376000,4276000
9180,0.9,10,376000,4276000
9181,0.91,10.5,376000,4276000
9182,0.93,11,376000,4276000
9183,0.95,11.5,376000,4276000
8885,7.22,0,377000,4278000
8886,7.2,0.5,377000,4278000
8887,7.08,1,377000,4278000
8888,6.78,1.5,377000,4278000
8889,6.31,2,377000,4278000
8890,5.5,2.5,377000,4278000
8891,4.19,3,377000,4278000
8892,3,3.5,377000,4278000
8893,2.46,4,377000,4278000
8894,1.95,4.5,377000,4278000
8895,1.35,5,377000,4278000
8896,1.04,5.5,377000,4278000
8897,0.91,6,377000,4278000
8898,0.86,6.5,377000,4278000
8899,0.84,7,377000,4278000
8900,0.77,7.5,377000,4278000
8901,0.76,8,377000,4278000
8902,0.8,8.5,377000,4278000
8903,0.83,9,377000,4278000
8904,0.85,9.5,377000,4278000
8905,0.88,10,377000,4278000
8906,0.9,10.5,377000,4278000
8907,0.91,11,377000,4278000
8724,7.16,0,377000,4279000
8725,7.14,0.5,377000,4279000
8726,7,1,377000,4279000
8727,6.68,1.5,377000,4279000
8728,6.12,2,377000,4279000
8729,5.25,2.5,377000,4279000
8730,4.05,3,377000,4279000
8731,2.97,3.5,377000,4279000
8732,2.47,4,377000,4279000
8733,1.96,4.5,377000,4279000
8734,1.35,5,377000,4279000
8735,1.04,5.5,377000,4279000
8736,0.91,6,377000,4279000
