"UTMX","UTMY","Segment","Sdepth","volume_m","DO","Wtemp","uniqueID","Sdepthm","name","habitat","paramofinterest","heatcol","habitatword"
398300,4237700,"HNGMH",0,10000,7.31,82.3,"398300 4237700",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398300,4237800,"HNGMH",3.28084,10000,7.14,82.2,"398300 4237800",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398300,4237900,"HNGMH",3.28084,10000,7.14,82.2,"398300 4237900",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398300,4238000,"HNGMH",3.28084,10000,7.15,82.2,"398300 4238000",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398300,4238100,"HNGMH",1.64042,10000,7.28,82.2,"398300 4238100",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398300,4238200,"HNGMH",3.28084,10000,7.15,82.2,"398300 4238200",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398400,4235400,"HNGMH",3.28084,10000,7.02,82.2,"398400 4235400",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398400,4235500,"HNGMH",1.64042,10000,7.16,82.2,"398400 4235500",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398400,4235600,"HNGMH",1.64042,10000,7.16,82.2,"398400 4235600",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398400,4235700,"HNGMH",1.64042,10000,7.17,82.2,"398400 4235700",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398400,4235800,"HNGMH",1.64042,10000,7.17,82.2,"398400 4235800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398400,4235900,"HNGMH",1.64042,10000,7.18,82.2,"398400 4235900",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398400,4236000,"HNGMH",6.56168,10000,6.74,82,"398400 4236000",2,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398400,4236100,"HNGMH",4.92126,10000,6.9,82.1,"398400 4236100",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398400,4236200,"HNGMH",9.84252,10000,6.25,81.8,"398400 4236200",3,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398400,4236300,"HNGMH",11.48294,10000,5.91,81.5,"398400 4236300",3.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398400,4237600,"HNGMH",4.92126,10000,6.97,82.1,"398400 4237600",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398400,4237700,"HNGMH",4.92126,10000,6.97,82.1,"398400 4237700",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398400,4237800,"HNGMH",0,10000,7.31,82.3,"398400 4237800",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398400,4237900,"HNGMH",1.64042,10000,7.27,82.2,"398400 4237900",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398400,4238000,"HNGMH",1.64042,10000,7.27,82.2,"398400 4238000",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398400,4238100,"HNGMH",0,10000,7.33,82.3,"398400 4238100",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398400,4238200,"HNGMH",3.28084,10000,7.15,82.2,"398400 4238200",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398400,4238300,"HNGMH",0,10000,7.33,82.3,"398400 4238300",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398500,4235300,"HNGMH",3.28084,10000,7.02,82.2,"398500 4235300",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398500,4235400,"HNGMH",1.64042,10000,7.15,82.2,"398500 4235400",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398500,4235500,"HNGMH",3.28084,10000,7.03,82.2,"398500 4235500",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398500,4235600,"HNGMH",0,10000,7.22,82.3,"398500 4235600",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398500,4235700,"HNGMH",3.28084,10000,7.04,82.2,"398500 4235700",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398500,4235800,"HNGMH",1.64042,10000,7.17,82.2,"398500 4235800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398500,4235900,"HNGMH",3.28084,10000,7.05,82.2,"398500 4235900",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398500,4236000,"HNGMH",0,10000,7.23,82.3,"398500 4236000",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398500,4236100,"HNGMH",3.28084,10000,7.06,82.2,"398500 4236100",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398500,4237700,"HNGMH",8.2021,10000,6.59,81.9,"398500 4237700",2.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398500,4237800,"HNGMH",1.64042,10000,7.26,82.2,"398500 4237800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398500,4237900,"HNGMH",4.92126,10000,6.98,82.1,"398500 4237900",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398500,4238000,"HNGMH",1.64042,10000,7.27,82.2,"398500 4238000",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398500,4238100,"HNGMH",1.64042,10000,7.27,82.2,"398500 4238100",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398500,4238200,"HNGMH",3.28084,10000,7.15,82.2,"398500 4238200",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398500,4238300,"HNGMH",1.64042,10000,7.28,82.2,"398500 4238300",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398600,4235200,"HNGMH",0,10000,7.19,82.3,"398600 4235200",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398600,4235300,"HNGMH",3.28084,10000,7.01,82.2,"398600 4235300",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398600,4235400,"HNGMH",3.28084,10000,7.02,82.2,"398600 4235400",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398600,4235500,"HNGMH",1.64042,10000,7.15,82.2,"398600 4235500",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398600,4235600,"HNGMH",1.64042,10000,7.16,82.2,"398600 4235600",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398600,4235700,"HNGMH",4.92126,10000,6.87,82.1,"398600 4235700",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398600,4235800,"HNGMH",8.2021,10000,6.51,81.9,"398600 4235800",2.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398600,4235900,"HNGMH",11.48294,10000,5.9,81.5,"398600 4235900",3.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398600,4236000,"HNGMH",9.84252,10000,6.24,81.8,"398600 4236000",3,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398600,4236100,"HNGMH",8.2021,10000,6.53,81.9,"398600 4236100",2.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398600,4237900,"HNGMH",0,10000,7.31,82.3,"398600 4237900",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398600,4238000,"HNGMH",4.92126,10000,6.98,82.1,"398600 4238000",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398600,4238100,"HNGMH",1.64042,10000,7.27,82.2,"398600 4238100",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398600,4238200,"HNGMH",0,10000,7.32,82.3,"398600 4238200",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398600,4238300,"HNGMH",3.28084,10000,7.15,82.2,"398600 4238300",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398700,4235100,"HNGMH",0,10000,7.19,82.3,"398700 4235100",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398700,4235200,"HNGMH",3.28084,10000,7,82.2,"398700 4235200",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398700,4235300,"HNGMH",3.28084,10000,7.01,82.2,"398700 4235300",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398700,4235400,"HNGMH",3.28084,10000,7.01,82.2,"398700 4235400",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398700,4235500,"HNGMH",3.28084,10000,7.02,82.2,"398700 4235500",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398700,4235600,"HNGMH",4.92126,10000,6.87,82.1,"398700 4235600",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398700,4235700,"HNGMH",0,10000,7.22,82.3,"398700 4235700",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398700,4235800,"HNGMH",6.56168,10000,6.72,82,"398700 4235800",2,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398700,4235900,"HNGMH",1.64042,10000,7.17,82.2,"398700 4235900",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398700,4236000,"HNGMH",9.84252,10000,6.24,81.8,"398700 4236000",3,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398700,4238100,"HNGMH",9.84252,10000,6.3,81.8,"398700 4238100",3,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398700,4238200,"HNGMH",1.64042,10000,7.27,82.2,"398700 4238200",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398700,4238300,"HNGMH",1.64042,10000,7.27,82.2,"398700 4238300",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398800,4235000,"HNGMH",1.64042,10000,7.12,82.2,"398800 4235000",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398800,4235100,"HNGMH",3.28084,10000,7,82.2,"398800 4235100",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398800,4235200,"HNGMH",1.64042,10000,7.13,82.2,"398800 4235200",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398800,4235300,"HNGMH",3.28084,10000,7.01,82.2,"398800 4235300",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398800,4235400,"HNGMH",3.28084,10000,7.01,82.2,"398800 4235400",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398800,4235500,"HNGMH",3.28084,10000,7.02,82.2,"398800 4235500",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398800,4235600,"HNGMH",3.28084,10000,7.02,82.2,"398800 4235600",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398800,4235700,"HNGMH",8.2021,10000,6.5,81.9,"398800 4235700",2.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398800,4235800,"HNGMH",9.84252,10000,6.23,81.8,"398800 4235800",3,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398800,4235900,"HNGMH",3.28084,10000,7.04,82.2,"398800 4235900",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398900,4234900,"HNGMH",3.28084,10000,6.98,82.2,"398900 4234900",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398900,4235000,"HNGMH",0,10000,7.18,82.3,"398900 4235000",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398900,4235100,"HNGMH",4.92126,10000,6.84,82.1,"398900 4235100",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398900,4235200,"HNGMH",1.64042,10000,7.13,82.2,"398900 4235200",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398900,4235300,"HNGMH",4.92126,10000,6.85,82.1,"398900 4235300",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398900,4235400,"HNGMH",3.28084,10000,7.01,82.2,"398900 4235400",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398900,4235500,"HNGMH",3.28084,10000,7.01,82.2,"398900 4235500",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398900,4235600,"HNGMH",6.56168,10000,6.71,82,"398900 4235600",2,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398900,4235700,"HNGMH",9.84252,10000,6.23,81.8,"398900 4235700",3,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398900,4235800,"HNGMH",6.56168,10000,6.72,82,"398900 4235800",2,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398900,4235900,"HNGMH",8.2021,10000,6.51,81.9,"398900 4235900",2.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399000,4205000,"CB5MH_MD",0,1e+06,6.68,82.7,"399000 4205000",0,"Southwest Middle Grounds",2,2,"#FFFE00","Tolerable"
399000,4206000,"CB5MH_MD",0,1e+06,6.66,82.6,"399000 4206000",0,"Southwest Middle Grounds",2,2,"#FFFE00","Tolerable"
399000,4207000,"CB5MH_MD",0,1e+06,6.64,82.5,"399000 4207000",0,"Southwest Middle Grounds",2,2,"#FFFE00","Tolerable"
399000,4209000,"CB5MH_MD",0,1e+06,6.63,82.1,"399000 4209000",0,"Middle Grounds",3,3,"#1E90FF","Suitable"
399000,4210000,"CB5MH_MD",0,1e+06,6.46,81.9,"399000 4210000",0,"Middle Grounds",3,3,"#1E90FF","Suitable"
399000,4211000,"CB5MH_MD",4.92126,1e+06,6.27,81.8,"399000 4211000",1.5,"Middle Grounds",3,3,"#1E90FF","Suitable"
399000,4212000,"CB5MH_MD",4.92126,1e+06,6.25,81.8,"399000 4212000",1.5,"Middle Grounds",3,3,"#1E90FF","Suitable"
399000,4234700,"HNGMH",1.64042,10000,7.1,82.2,"399000 4234700",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399000,4234800,"HNGMH",1.64042,10000,7.1,82.2,"399000 4234800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399000,4234900,"HNGMH",1.64042,10000,7.11,82.2,"399000 4234900",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399000,4235000,"HNGMH",0,10000,7.17,82.3,"399000 4235000",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399000,4235100,"HNGMH",3.28084,10000,6.99,82.2,"399000 4235100",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399000,4235200,"HNGMH",0,10000,7.18,82.3,"399000 4235200",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399000,4235300,"HNGMH",0,10000,7.19,82.3,"399000 4235300",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399000,4235400,"HNGMH",0,10000,7.19,82.3,"399000 4235400",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399000,4235500,"HNGMH",3.28084,10000,7.01,82.2,"399000 4235500",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399000,4235600,"HNGMH",9.84252,10000,6.22,81.8,"399000 4235600",3,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399000,4235700,"HNGMH",4.92126,10000,6.86,82.1,"399000 4235700",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399000,4235800,"HNGMH",8.2021,10000,6.5,81.9,"399000 4235800",2.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399100,4234700,"HNGMH",1.64042,10000,7.09,82.2,"399100 4234700",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399100,4234800,"HNGMH",1.64042,10000,7.1,82.2,"399100 4234800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399100,4234900,"HNGMH",3.28084,10000,6.98,82.2,"399100 4234900",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399100,4235000,"HNGMH",3.28084,10000,6.98,82.2,"399100 4235000",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399100,4235100,"HNGMH",3.28084,10000,6.99,82.2,"399100 4235100",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399100,4235200,"HNGMH",3.28084,10000,6.99,82.2,"399100 4235200",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399100,4235300,"HNGMH",1.64042,10000,7.13,82.2,"399100 4235300",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399100,4235400,"HNGMH",1.64042,10000,7.13,82.2,"399100 4235400",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399100,4235500,"HNGMH",6.56168,10000,6.7,82,"399100 4235500",2,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399100,4235600,"HNGMH",6.56168,10000,6.7,82,"399100 4235600",2,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399100,4235700,"HNGMH",11.48294,10000,5.89,81.5,"399100 4235700",3.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399100,4235800,"HNGMH",6.56168,10000,6.71,82,"399100 4235800",2,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399200,4234700,"HNGMH",1.64042,10000,7.09,82.2,"399200 4234700",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399200,4234800,"HNGMH",1.64042,10000,7.1,82.2,"399200 4234800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399200,4234900,"HNGMH",0,10000,7.17,82.3,"399200 4234900",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399200,4235000,"HNGMH",3.28084,10000,6.98,82.2,"399200 4235000",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399200,4235100,"HNGMH",0,10000,7.18,82.3,"399200 4235100",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399200,4235200,"HNGMH",3.28084,10000,6.99,82.2,"399200 4235200",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399200,4235300,"HNGMH",1.64042,10000,7.12,82.2,"399200 4235300",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399200,4235400,"HNGMH",3.28084,10000,7,82.2,"399200 4235400",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399200,4235500,"HNGMH",1.64042,10000,7.13,82.2,"399200 4235500",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399200,4235600,"HNGMH",8.2021,10000,6.49,81.9,"399200 4235600",2.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399200,4235700,"HNGMH",6.56168,10000,6.7,82,"399200 4235700",2,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399300,4234700,"HNGMH",0,10000,7.15,82.3,"399300 4234700",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399300,4234800,"HNGMH",1.64042,10000,7.1,82.2,"399300 4234800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399300,4234900,"HNGMH",1.64042,10000,7.1,82.2,"399300 4234900",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399300,4235000,"HNGMH",3.28084,10000,6.98,82.2,"399300 4235000",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399300,4235100,"HNGMH",3.28084,10000,6.98,82.2,"399300 4235100",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399300,4235200,"HNGMH",4.92126,10000,6.83,82.1,"399300 4235200",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399300,4235300,"HNGMH",4.92126,10000,6.83,82.1,"399300 4235300",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399300,4235400,"HNGMH",0,10000,7.19,82.3,"399300 4235400",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399300,4235500,"HNGMH",4.92126,10000,6.84,82.1,"399300 4235500",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399300,4235600,"HNGMH",6.56168,10000,6.69,82,"399300 4235600",2,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399300,4235700,"HNGMH",11.48294,10000,5.89,81.5,"399300 4235700",3.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399400,4234700,"HNGMH",1.64042,10000,7.09,82.2,"399400 4234700",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399400,4234800,"HNGMH",0,10000,7.16,82.3,"399400 4234800",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399400,4234900,"HNGMH",0,10000,7.16,82.3,"399400 4234900",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399400,4235000,"HNGMH",1.64042,10000,7.1,82.2,"399400 4235000",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399400,4235100,"HNGMH",0,10000,7.17,82.3,"399400 4235100",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399400,4235200,"HNGMH",1.64042,10000,7.11,82.2,"399400 4235200",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399400,4235300,"HNGMH",0,10000,7.18,82.3,"399400 4235300",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399400,4235400,"HNGMH",0,10000,7.19,82.3,"399400 4235400",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399400,4235500,"HNGMH",0,10000,7.19,82.3,"399400 4235500",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399400,4235600,"HNGMH",8.2021,10000,6.48,81.9,"399400 4235600",2.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399500,4234700,"HNGMH",0,10000,7.15,82.3,"399500 4234700",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399500,4234800,"HNGMH",1.64042,10000,7.09,82.2,"399500 4234800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399500,4234900,"HNGMH",0,10000,7.16,82.3,"399500 4234900",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399500,4235000,"HNGMH",0,10000,7.16,82.3,"399500 4235000",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399500,4235100,"HNGMH",0,10000,7.17,82.3,"399500 4235100",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399500,4235200,"HNGMH",3.28084,10000,6.98,82.2,"399500 4235200",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399500,4235300,"HNGMH",4.92126,10000,6.83,82.1,"399500 4235300",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399500,4235400,"HNGMH",3.28084,10000,6.99,82.2,"399500 4235400",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399500,4235500,"HNGMH",3.28084,10000,6.99,82.2,"399500 4235500",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399500,4235600,"HNGMH",8.2021,10000,6.48,81.9,"399500 4235600",2.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399600,4234700,"HNGMH",0,10000,7.15,82.3,"399600 4234700",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399600,4234800,"HNGMH",0,10000,7.15,82.3,"399600 4234800",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399600,4234900,"HNGMH",3.28084,10000,6.96,82.2,"399600 4234900",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399600,4235000,"HNGMH",3.28084,10000,6.97,82.2,"399600 4235000",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
