UTMX,UTMY
428200,4231200
429500,4231200
430100,4231200
421900,4231100
422000,4231100
422100,4231100
422200,4231100
422300,4231100
422400,4231100
422500,4231100
422600,4231100
422700,4231100
422800,4231100
422900,4231100
423000,4231100
423100,4231100
423200,4231100
423300,4231100
423400,4231100
423500,4231100
423600,4231100
423700,4231100
423800,4231100
423900,4231100
424000,4231100
424100,4231100
424200,4231100
424300,4231100
424400,4231100
424500,4231100
424600,4231100
424700,4231100
424800,4231100
424900,4231100
425000,4231100
425100,4231100
425200,4231100
425300,4231100
425400,4231100
425500,4231100
425600,4231100
425700,4231100
425800,4231100
425900,4231100
426000,4231100
426100,4231100
426200,4231100
426300,4231100
426400,4231100
426500,4231100
426600,4231100
426700,4231100
426800,4231100
426900,4231100
427000,4231100
427100,4231100
427200,4231100
427300,4231100
427400,4231100
427500,4231100
427600,4231100
427700,4231100
427800,4231100
427900,4231100
428000,4231100
428100,4231100
429600,4231100
430100,4231100
421900,4231000
422000,4231000
422100,4231000
422200,4231000
422300,4231000
422400,4231000
422500,4231000
422600,4231000
422700,4231000
422800,4231000
422900,4231000
423000,4231000
423100,4231000
423200,4231000
423300,4231000
423400,4231000
423500,4231000
423600,4231000
423700,4231000
423800,4231000
423900,4231000
424000,4231000
424100,4231000
424200,4231000
424300,4231000
424400,4231000
424500,4231000
424600,4231000
424700,4231000
424800,4231000
424900,4231000
425000,4231000
425100,4231000
425200,4231000
425300,4231000
425400,4231000
425500,4231000
425600,4231000
425700,4231000
425800,4231000
425900,4231000
426000,4231000
426100,4231000
426200,4231000
426300,4231000
426400,4231000
426500,4231000
426600,4231000
426700,4231000
426800,4231000
426900,4231000
427000,4231000
427100,4231000
427200,4231000
427300,4231000
427400,4231000
427500,4231000
427600,4231000
427700,4231000
427800,4231000
427900,4231000
428000,4231000
428100,4231000
429700,4231000
430100,4231000
421900,4230900
422000,4230900
422100,4230900
422200,4230900
422300,4230900
422400,4230900
422500,4230900
422600,4230900
422700,4230900
422800,4230900
422900,4230900
423000,4230900
423100,4230900
423200,4230900
423300,4230900
423400,4230900
423500,4230900
423600,4230900
423700,4230900
423800,4230900
423900,4230900
424000,4230900
424100,4230900
424200,4230900
424300,4230900
424400,4230900
424500,4230900
424600,4230900
424700,4230900
424800,4230900
424900,4230900
425000,4230900
425100,4230900
425200,4230900
425300,4230900
425400,4230900
425500,4230900
425600,4230900
425700,4230900
425800,4230900
425900,4230900
426000,4230900
426100,4230900
426200,4230900
426300,4230900
426400,4230900
426500,4230900
426600,4230900
426700,4230900
426800,4230900
426900,4230900
427000,4230900
427100,4230900
427200,4230900
427300,4230900
427400,4230900
427500,4230900
427600,4230900
427700,4230900
427800,4230900
427900,4230900
428000,4230900
429800,4230900
429900,4230900
421900,4230800
422000,4230800
422100,4230800
422200,4230800
422300,4230800
422400,4230800
422500,4230800
422600,4230800
422700,4230800
422800,4230800
422900,4230800
423000,4230800
423100,4230800
423200,4230800
423300,4230800
423400,4230800
423500,4230800
423600,4230800
423700,4230800
423800,4230800
423900,4230800
424000,4230800
424100,4230800
424200,4230800
424300,4230800
424400,4230800
424500,4230800
424600,4230800
424700,4230800
424800,4230800
424900,4230800
425000,4230800
425100,4230800
425200,4230800
425300,4230800
425400,4230800
425500,4230800
425600,4230800
425700,4230800
425800,4230800
425900,4230800
426000,4230800
426100,4230800
426200,4230800
426300,4230800
426400,4230800
426500,4230800
426600,4230800
426700,4230800
426800,4230800
426900,4230800
427000,4230800
427100,4230800
427200,4230800
427300,4230800
427400,4230800
427500,4230800
427600,4230800
427700,4230800
427800,4230800
427900,4230800
421900,4230700
422000,4230700
422100,4230700
422200,4230700
422300,4230700
422400,4230700
422500,4230700
422600,4230700
422700,4230700
422800,4230700
422900,4230700
423000,4230700
423100,4230700
423200,4230700
423300,4230700
423400,4230700
423500,4230700
423600,4230700
423700,4230700
423800,4230700
423900,4230700
424000,4230700
424100,4230700
424200,4230700
424300,4230700
424400,4230700
424500,4230700
424600,4230700
424700,4230700
424800,4230700
424900,4230700
425000,4230700
425100,4230700
425200,4230700
425300,4230700
425400,4230700
425500,4230700
425600,4230700
425700,4230700
425800,4230700
425900,4230700
426000,4230700
426100,4230700
426200,4230700
426300,4230700
426400,4230700
426500,4230700
426600,4230700
426700,4230700
426800,4230700
426900,4230700
427000,4230700
427100,4230700
427200,4230700
427300,4230700
427400,4230700
427500,4230700
427600,4230700
427700,4230700
427800,4230700
421900,4230600
422000,4230600
422100,4230600
422200,4230600
422300,4230600
422400,4230600
422500,4230600
422600,4230600
422700,4230600
422800,4230600
422900,4230600
423000,4230600
423100,4230600
423200,4230600
423300,4230600
423400,4230600
423500,4230600
423600,4230600
423700,4230600
423800,4230600
423900,4230600
424000,4230600
424100,4230600
424200,4230600
424300,4230600
424400,4230600
424500,4230600
424600,4230600
424700,4230600
424800,4230600
424900,4230600
425000,4230600
425100,4230600
425200,4230600
425300,4230600
425400,4230600
425500,4230600
425600,4230600
425700,4230600
425800,4230600
425900,4230600
426000,4230600
426100,4230600
426200,4230600
426300,4230600
426400,4230600
426500,4230600
426600,4230600
426700,4230600
426800,4230600
426900,4230600
427000,4230600
427100,4230600
427200,4230600
427300,4230600
427400,4230600
427500,4230600
427600,4230600
427700,4230600
421900,4230500
422000,4230500
422100,4230500
422200,4230500
422300,4230500
422400,4230500
422500,4230500
422600,4230500
422700,4230500
422800,4230500
422900,4230500
423000,4230500
423100,4230500
423200,4230500
423300,4230500
423400,4230500
423500,4230500
423600,4230500
423700,4230500
423800,4230500
423900,4230500
424000,4230500
424100,4230500
424200,4230500
424300,4230500
424400,4230500
424500,4230500
424600,4230500
424700,4230500
424800,4230500
424900,4230500
425000,4230500
425100,4230500
425200,4230500
425300,4230500
425400,4230500
425500,4230500
425600,4230500
425700,4230500
425800,4230500
425900,4230500
426000,4230500
426100,4230500
426200,4230500
426300,4230500
426400,4230500
426500,4230500
426600,4230500
426700,4230500
426800,4230500
426900,4230500
427000,4230500
427100,4230500
427200,4230500
427300,4230500
427400,4230500
427500,4230500
427600,4230500
421900,4230400
422000,4230400
422100,4230400
422200,4230400
422300,4230400
422400,4230400
422500,4230400
422600,4230400
422700,4230400
422800,4230400
422900,4230400
423000,4230400
423100,4230400
423200,4230400
423300,4230400
423400,4230400
423500,4230400
423600,4230400
423700,4230400
423800,4230400
423900,4230400
424000,4230400
424100,4230400
424200,4230400
424300,4230400
424400,4230400
424500,4230400
424600,4230400
424700,4230400
424800,4230400
424900,4230400
425000,4230400
425100,4230400
425200,4230400
425300,4230400
425400,4230400
425500,4230400
425600,4230400
425700,4230400
425800,4230400
425900,4230400
426000,4230400
426100,4230400
426200,4230400
426300,4230400
426400,4230400
426500,4230400
426600,4230400
426700,4230400
426800,4230400
426900,4230400
427300,4230400
427400,4230400
427500,4230400
421900,4230300
422000,4230300
422100,4230300
422200,4230300
422300,4230300
422400,4230300
422500,4230300
422600,4230300
422700,4230300
422800,4230300
422900,4230300
423000,4230300
423100,4230300
423200,4230300
423300,4230300
423400,4230300
423500,4230300
423600,4230300
423700,4230300
423800,4230300
423900,4230300
424000,4230300
424100,4230300
424200,4230300
424300,4230300
424400,4230300
424500,4230300
424600,4230300
424700,4230300
424800,4230300
424900,4230300
425000,4230300
425100,4230300
425200,4230300
425300,4230300
425400,4230300
425500,4230300
425600,4230300
425700,4230300
425800,4230300
425900,4230300
426000,4230300
426100,4230300
426200,4230300
426300,4230300
426400,4230300
426500,4230300
427400,4230300
427500,4230300
421900,4230200
422000,4230200
422100,4230200
422200,4230200
422300,4230200
422400,4230200
422500,4230200
422600,4230200
422700,4230200
422800,4230200
422900,4230200
423000,4230200
423100,4230200
423200,4230200
423300,4230200
423400,4230200
423500,4230200
423600,4230200
423700,4230200
423800,4230200
423900,4230200
424000,4230200
424100,4230200
424200,4230200
424300,4230200
424400,4230200
424500,4230200
424600,4230200
424700,4230200
424800,4230200
424900,4230200
425000,4230200
425100,4230200
425200,4230200
425300,4230200
425400,4230200
425500,4230200
425600,4230200
425700,4230200
425800,4230200
425900,4230200
426000,4230200
426100,4230200
426200,4230200
426300,4230200
426400,4230200
426500,4230200
427400,4230200
422000,4230100
422100,4230100
422200,4230100
422300,4230100
422400,4230100
422500,4230100
422600,4230100
422700,4230100
422800,4230100
422900,4230100
423000,4230100
423100,4230100
423200,4230100
423300,4230100
423400,4230100
423500,4230100
423600,4230100
423700,4230100
423800,4230100
423900,4230100
424000,4230100
424100,4230100
424200,4230100
424300,4230100
424400,4230100
424500,4230100
424600,4230100
424700,4230100
424800,4230100
424900,4230100
425000,4230100
425100,4230100
425200,4230100
425300,4230100
425400,4230100
425500,4230100
425600,4230100
425700,4230100
425800,4230100
425900,4230100
426000,4230100
426100,4230100
426200,4230100
426300,4230100
426400,4230100
427400,4230100
422000,4230000
422100,4230000
422200,4230000
422300,4230000
422400,4230000
422500,4230000
422600,4230000
422700,4230000
422800,4230000
422900,4230000
423000,4230000
423100,4230000
423200,4230000
423300,4230000
423400,4230000
423500,4230000
423600,4230000
423700,4230000
423800,4230000
423900,4230000
424000,4230000
424100,4230000
424200,4230000
424300,4230000
424400,4230000
424500,4230000
424600,4230000
424700,4230000
424800,4230000
424900,4230000
425000,4230000
425100,4230000
425200,4230000
425300,4230000
425400,4230000
425500,4230000
425600,4230000
425700,4230000
425800,4230000
425900,4230000
426000,4230000
426100,4230000
426200,4230000
426300,4230000
422000,4229900
422100,4229900
422200,4229900
422300,4229900
422400,4229900
422500,4229900
422600,4229900
422700,4229900
422800,4229900
422900,4229900
423000,4229900
423100,4229900
423200,4229900
423300,4229900
423400,4229900
423500,4229900
423600,4229900
423700,4229900
423800,4229900
423900,4229900
424000,4229900
424100,4229900
424200,4229900
424300,4229900
424400,4229900
424500,4229900
424600,4229900
424700,4229900
424800,4229900
424900,4229900
425000,4229900
425100,4229900
425200,4229900
425300,4229900
425400,4229900
425500,4229900
425600,4229900
425700,4229900
425800,4229900
425900,4229900
426000,4229900
426100,4229900
426200,4229900
422000,4229800
422100,4229800
422200,4229800
422300,4229800
422400,4229800
422500,4229800
422600,4229800
422700,4229800
422800,4229800
422900,4229800
423000,4229800
423100,4229800
423200,4229800
423300,4229800
423400,4229800
423500,4229800
423600,4229800
423700,4229800
423800,4229800
423900,4229800
424000,4229800
424100,4229800
424200,4229800
424300,4229800
424400,4229800
424500,4229800
424600,4229800
424700,4229800
424800,4229800
424900,4229800
425000,4229800
425100,4229800
425200,4229800
425300,4229800
425400,4229800
425500,4229800
425600,4229800
425700,4229800
425800,4229800
425900,4229800
426000,4229800
426100,4229800
426200,4229800
422000,4229700
422100,4229700
422200,4229700
422300,4229700
422400,4229700
422500,4229700
422600,4229700
422700,4229700
422800,4229700
422900,4229700
423000,4229700
423100,4229700
423200,4229700
423300,4229700
423400,4229700
423500,4229700
423600,4229700
423700,4229700
423800,4229700
423900,4229700
424000,4229700
424100,4229700
424200,4229700
424300,4229700
424400,4229700
424500,4229700
424600,4229700
424700,4229700
424800,4229700
424900,4229700
425000,4229700
425100,4229700
425200,4229700
425300,4229700
425400,4229700
425500,4229700
425600,4229700
425700,4229700
425800,4229700
425900,4229700
426000,4229700
426100,4229700
422000,4229600
422100,4229600
422200,4229600
422300,4229600
422400,4229600
422500,4229600
422600,4229600
422700,4229600
422800,4229600
422900,4229600
423000,4229600
423100,4229600
423200,4229600
423300,4229600
423400,4229600
423500,4229600
423600,4229600
423700,4229600
423800,4229600
423900,4229600
424000,4229600
424100,4229600
424200,4229600
424300,4229600
424400,4229600
424500,4229600
424600,4229600
424700,4229600
424800,4229600
424900,4229600
425000,4229600
425100,4229600
425200,4229600
425300,4229600
425400,4229600
425500,4229600
425600,4229600
425700,4229600
426000,4229600
422000,4229500
422100,4229500
422200,4229500
422300,4229500
422400,4229500
422500,4229500
422600,4229500
422700,4229500
422800,4229500
422900,4229500
423000,4229500
423100,4229500
423200,4229500
423300,4229500
423400,4229500
423500,4229500
423600,4229500
423700,4229500
423800,4229500
423900,4229500
424000,4229500
424100,4229500
424200,4229500
424300,4229500
424400,4229500
424500,4229500
424600,4229500
424700,4229500
424800,4229500
424900,4229500
425000,4229500
425100,4229500
425200,4229500
425300,4229500
425400,4229500
425500,4229500
422000,4229400
422100,4229400
422200,4229400
422300,4229400
422400,4229400
422500,4229400
422600,4229400
422700,4229400
422800,4229400
422900,4229400
423000,4229400
423100,4229400
423200,4229400
423300,4229400
423400,4229400
423500,4229400
423600,4229400
423700,4229400
423800,4229400
423900,4229400
424000,4229400
424100,4229400
424200,4229400
424300,4229400
424400,4229400
424500,4229400
424600,4229400
424700,4229400
424800,4229400
424900,4229400
425000,4229400
425100,4229400
425200,4229400
425300,4229400
425400,4229400
425500,4229400
422000,4229300
422100,4229300
422200,4229300
422300,4229300
422400,4229300
422500,4229300
422600,4229300
422700,4229300
422800,4229300
422900,4229300
423000,4229300
423100,4229300
423200,4229300
423300,4229300
423400,4229300
423500,4229300
423600,4229300
423700,4229300
423800,4229300
423900,4229300
424000,4229300
424100,4229300
424200,4229300
424300,4229300
424400,4229300
424500,4229300
424600,4229300
424700,4229300
424800,4229300
424900,4229300
425000,4229300
425100,4229300
425200,4229300
425300,4229300
425400,4229300
422000,4229200
422100,4229200
422200,4229200
422300,4229200
422400,4229200
422500,4229200
422600,4229200
422700,4229200
422800,4229200
422900,4229200
423000,4229200
423100,4229200
423200,4229200
423300,4229200
423400,4229200
423500,4229200
423600,4229200
423700,4229200
423800,4229200
423900,4229200
424000,4229200
424100,4229200
424200,4229200
424300,4229200
424400,4229200
424500,4229200
424600,4229200
424700,4229200
424800,4229200
424900,4229200
425000,4229200
425100,4229200
425200,4229200
422000,4229100
422100,4229100
422200,4229100
422300,4229100
422400,4229100
422500,4229100
422600,4229100
422700,4229100
422800,4229100
422900,4229100
423000,4229100
423100,4229100
423200,4229100
423300,4229100
423400,4229100
423500,4229100
423600,4229100
423700,4229100
423800,4229100
